self-balancing,4384
,,Development architecture framework ,US7139999,"=HYPERLINK(""https://patents.google.com/patent/US7139999B2/en"")"
,,"System, method and article of manufacture for configuration management in a development architecture framework ",US6256773,"=HYPERLINK(""https://patents.google.com/patent/US6256773B1/en"")"
,,"System, method and article of manufacture for managing an environment of a development architecture framework ",US6370573,"=HYPERLINK(""https://patents.google.com/patent/US6370573B1/en"")"
,,"System, method and article of manufacture for security management in a development architecture framework ",US6324647,"=HYPERLINK(""https://patents.google.com/patent/US6324647B1/en"")"
,,"Realtime, location-based cell phone enhancements, uses, and applications ",US8880047,"=HYPERLINK(""https://patents.google.com/patent/US8880047B2/en"")"
,,"System and method for construction, delivery and display of iTV content ",US8042132,"=HYPERLINK(""https://patents.google.com/patent/US8042132B2/en"")"
,,Adaptive recommendations systems ,US7526458,"=HYPERLINK(""https://patents.google.com/patent/US7526458B2/en"")"
,,Adaptive social computing methods ,US7606772,"=HYPERLINK(""https://patents.google.com/patent/US7606772B2/en"")"
,,Adaptive social and process network systems ,US7526459,"=HYPERLINK(""https://patents.google.com/patent/US7526459B2/en"")"
,,Method and apparatus for determining expertise based upon observed usage patterns ,US7546295,"=HYPERLINK(""https://patents.google.com/patent/US7546295B2/en"")"
,,Method for navigating an object ,US6505117,"=HYPERLINK(""https://patents.google.com/patent/US6505117B1/en"")"
,,Adaptive self-modifying and recombinant systems ,US7539652,"=HYPERLINK(""https://patents.google.com/patent/US7539652B2/en"")"
,,Tour guide robot and moving area calibration method ,CN106406312,"=HYPERLINK(""https://patents.google.com/patent/CN106406312A/en"")"
,,Process control ,US6446055,"=HYPERLINK(""https://patents.google.com/patent/US6446055B1/en"")"
,,System and method for providing advertisements in an integrated voice navigation services environment ,US8452598,"=HYPERLINK(""https://patents.google.com/patent/US8452598B2/en"")"
,,"Method and apparatus for identifying, extracting, capturing, and leveraging expertise and knowledge ",US7698270,"=HYPERLINK(""https://patents.google.com/patent/US7698270B2/en"")"
,,Method and apparatus for optical odometry ,US2004221790,"=HYPERLINK(""https://patents.google.com/patent/US20040221790A1/en"")"
,,System and method for authorization of access to a resource ,US2002194483,"=HYPERLINK(""https://patents.google.com/patent/US20020194483A1/en"")"
,,Proactive user interface ,US2005054381,"=HYPERLINK(""https://patents.google.com/patent/US20050054381A1/en"")"
,,"System, method, and article of manufacture for synchronization in an automated scripting framework ",US2005193269,"=HYPERLINK(""https://patents.google.com/patent/US20050193269A1/en"")"
,,System and method for conducting a secure response communication session ,US2002199001,"=HYPERLINK(""https://patents.google.com/patent/US20020199001A1/en"")"
,,System and method for secure unidirectional messaging ,US2002199096,"=HYPERLINK(""https://patents.google.com/patent/US20020199096A1/en"")"
,,System and method for conducting a secure interactive communication session ,US2002194501,"=HYPERLINK(""https://patents.google.com/patent/US20020194501A1/en"")"
,,Document management system with enhanced intelligent document recognition capabilities ,US2005289182,"=HYPERLINK(""https://patents.google.com/patent/US20050289182A1/en"")"
,,Secure certificate and system and method for issuing and using same ,US2002165912,"=HYPERLINK(""https://patents.google.com/patent/US20020165912A1/en"")"
,,System method and article of manufacture for a voice messaging expert system that organizes voice messages based on detected emotions ,US2002002460,"=HYPERLINK(""https://patents.google.com/patent/US20020002460A1/en"")"
,,"System and method for construction, delivery and display of iTV content ",US2004226051,"=HYPERLINK(""https://patents.google.com/patent/US20040226051A1/en"")"
,,System and method for a telephonic emotion detection that provides operator feedback ,US2002002464,"=HYPERLINK(""https://patents.google.com/patent/US20020002464A1/en"")"
,,Over the horizon communications network and method ,US2003164794,"=HYPERLINK(""https://patents.google.com/patent/US20030164794A1/en"")"
,,"System and method for knowledge retrieval, management, delivery and presentation ",US2010070448,"=HYPERLINK(""https://patents.google.com/patent/US20100070448A1/en"")"
,,"System, method and article of manufacture for a voice analysis system that detects nervousness for preventing fraud ",US2002010587,"=HYPERLINK(""https://patents.google.com/patent/US20020010587A1/en"")"
,,"System, method, and article of manufacture for detecting emotion in voice signals by utilizing statistics for voice signal parameters ",US2003033145,"=HYPERLINK(""https://patents.google.com/patent/US20030033145A1/en"")"
,,Service providing system ,US2002174360,"=HYPERLINK(""https://patents.google.com/patent/US20020174360A1/en"")"
,,A voice recognition system for navigating on the internet ,US2003023444,"=HYPERLINK(""https://patents.google.com/patent/US20030023444A1/en"")"
,,Swivel search system ,US2008288461,"=HYPERLINK(""https://patents.google.com/patent/US20080288461A1/en"")"
,,Content provision ,US2014006951,"=HYPERLINK(""https://patents.google.com/patent/US20140006951A1/en"")"
,,69voice authentication system and method for regulating border crossing ,US2001056349,"=HYPERLINK(""https://patents.google.com/patent/US20010056349A1/en"")"
,,"System and method for data capture, storage, and retrieval ",US2011238676,"=HYPERLINK(""https://patents.google.com/patent/US20110238676A1/en"")"
,,"Developing, implementing, transforming and governing a business model of an enterprise ",US2009192867,"=HYPERLINK(""https://patents.google.com/patent/US20090192867A1/en"")"
,,Common security protocol structure and mechanism and system and method for using ,US2002196935,"=HYPERLINK(""https://patents.google.com/patent/US20020196935A1/en"")"
,,System and method capable of navigating and/or mapping any multi-dimensional space ,US2011043515,"=HYPERLINK(""https://patents.google.com/patent/US20110043515A1/en"")"
,,Adaptive Virtual Intelligent Agent ,US2015142704,"=HYPERLINK(""https://patents.google.com/patent/US20150142704A1/en"")"
,,Voice navigation-based interactive service system and method thereof ,CN105592148,"=HYPERLINK(""https://patents.google.com/patent/CN105592148A/en"")"
,,Devices for use by deaf and/or blind people ,US2010109918,"=HYPERLINK(""https://patents.google.com/patent/US20100109918A1/en"")"
,,"System, method and computer program product for automatic navigation utilizing a supply chain management interface ",US2003078860,"=HYPERLINK(""https://patents.google.com/patent/US20030078860A1/en"")"
,,Procedure for route planning and guiding vehicles. ,ES2279541,"=HYPERLINK(""https://patents.google.com/patent/ES2279541T3/en"")"
,,Bystander interaction during delivery from aerial vehicle ,US9321531,"=HYPERLINK(""https://patents.google.com/patent/US9321531B1/en"")"
,,"System and method for providing infrastructure to enable indoor navigation and special local base services applications indoor malls inside stores shopping centers resort cruise ships and buildings utilize RF beacons, wifi or bluetooth ",US2015018011,"=HYPERLINK(""https://patents.google.com/patent/US20150018011A1/en"")"
,,Garage sales in a geo-spatial social network ,US2014143061,"=HYPERLINK(""https://patents.google.com/patent/US20140143061A1/en"")"
,,Navigation device and computer program ,JP2004069609,"=HYPERLINK(""https://patents.google.com/patent/JP2004069609A/en"")"
,,Adaptive recombinant systems ,WO2005054982,"=HYPERLINK(""https://patents.google.com/patent/WO2005054982A2/en"")"
,,Multifunctional electronic glasses ,CN101819334,"=HYPERLINK(""https://patents.google.com/patent/CN101819334A/en"")"
,,Information indicator ,JP2003021522,"=HYPERLINK(""https://patents.google.com/patent/JP2003021522A/en"")"
,,"On-vehicle navigation device, and system and method for providing map data for vehicle ",JP2000121371,"=HYPERLINK(""https://patents.google.com/patent/JP2000121371A/en"")"
,,Augmenting individual and collective human thinking and knowledge navigation and creation ,WO2008076438,"=HYPERLINK(""https://patents.google.com/patent/WO2008076438A1/en"")"
,,Image perspective-based micro unmanned aerial vehicle indoor autonomous navigation method ,CN103925920,"=HYPERLINK(""https://patents.google.com/patent/CN103925920A/en"")"
,,Audiovisual management system ,US2003121040,"=HYPERLINK(""https://patents.google.com/patent/US20030121040A1/en"")"
,,Context aware relevance engine with client-driven narrative ,US2016029155,"=HYPERLINK(""https://patents.google.com/patent/US20160029155A1/en"")"
,,Adaptive self-modifying and recombinant systems ,USRE44968,"=HYPERLINK(""https://patents.google.com/patent/USRE44968E1/en"")"
,,Pulsar navigation method with single detector ,CN103017774,"=HYPERLINK(""https://patents.google.com/patent/CN103017774A/en"")"
,,Quasi dynamic route optimization method of vehicle-mounted guiding system for evading delaying risk ,CN1737502,"=HYPERLINK(""https://patents.google.com/patent/CN1737502A/en"")"
,,Virtual Internet cross-media system ,CN101127621,"=HYPERLINK(""https://patents.google.com/patent/CN101127621A/en"")"
,,Camera device and method for obtaining information ,JPH1172348,"=HYPERLINK(""https://patents.google.com/patent/JPH1172348A/en"")"
,,Website navigation system and method ,CN101876978,"=HYPERLINK(""https://patents.google.com/patent/CN101876978A/en"")"
,,Navigation system ,JP2004093422,"=HYPERLINK(""https://patents.google.com/patent/JP2004093422A/en"")"
,,Adaptive recommendations systems ,USRE44966,"=HYPERLINK(""https://patents.google.com/patent/USRE44966E1/en"")"
,,Adaptive social and process network systems ,USRE44967,"=HYPERLINK(""https://patents.google.com/patent/USRE44967E1/en"")"
,,System for guiding vehicles ,EP1398684,"=HYPERLINK(""https://patents.google.com/patent/EP1398684A2/en"")"
,,Water surface garbage cleaning ship ,CN201834181,"=HYPERLINK(""https://patents.google.com/patent/CN201834181U/en"")"
,,Method and device for navigation ,JP2001304900,"=HYPERLINK(""https://patents.google.com/patent/JP2001304900A/en"")"
,,Voice destination navigation realizing method of vehicle mounted GPS ,CN101158584,"=HYPERLINK(""https://patents.google.com/patent/CN101158584A/en"")"
,,On-vehicle electronic device and navigation method ,JP2004355055,"=HYPERLINK(""https://patents.google.com/patent/JP2004355055A/en"")"
,,Guide route searching method for navigator ,JP2003121186,"=HYPERLINK(""https://patents.google.com/patent/JP2003121186A/en"")"
,,Vehicle navigation system ,JP4245817,"=HYPERLINK(""https://patents.google.com/patent/JP4245817B2/en"")"
,,Route relative information provision system and on-vehicle information communication device ,JPH10319840,"=HYPERLINK(""https://patents.google.com/patent/JPH10319840A/en"")"
,,Marine photo-bioreactor for production of phototropic organisms in tropical or sub-tropical waters ,DE10322111,"=HYPERLINK(""https://patents.google.com/patent/DE10322111A1/en"")"
,,Path guiding device for vehicle ,JPH1030935,"=HYPERLINK(""https://patents.google.com/patent/JPH1030935A/en"")"
,,Portable communication unit with navigation means ,WO2005024346,"=HYPERLINK(""https://patents.google.com/patent/WO2005024346A1/en"")"
,,Mapping techniques using probe vehicles ,US9103671,"=HYPERLINK(""https://patents.google.com/patent/US9103671B1/en"")"
,,Navigation device ,US2007156331,"=HYPERLINK(""https://patents.google.com/patent/US20070156331A1/en"")"
,,Navigator ,JPH1026538,"=HYPERLINK(""https://patents.google.com/patent/JPH1026538A/en"")"
,,"Navigation server, cellular telephone set, navigation device and navigation method ",JP2006031398,"=HYPERLINK(""https://patents.google.com/patent/JP2006031398A/en"")"
,,"Navigation device, map matching method, and map matching program ",WO2008075438,"=HYPERLINK(""https://patents.google.com/patent/WO2008075438A1/en"")"
,,"Destination estimating system, navigation system, and destination estimating method ",JP2005156350,"=HYPERLINK(""https://patents.google.com/patent/JP2005156350A/en"")"
,,Motor vehicle with a device for influencing the driver's gaze direction ,DE102010041961,"=HYPERLINK(""https://patents.google.com/patent/DE102010041961A1/en"")"
,,Route guiding method for on-vehicle navigation device ,JP2002090167,"=HYPERLINK(""https://patents.google.com/patent/JP2002090167A/en"")"
,,Systems and methods for on-demand transportation ,US2016364812,"=HYPERLINK(""https://patents.google.com/patent/US20160364812A1/en"")"
,,Systems and methods for on-demand transportation ,US2016364678,"=HYPERLINK(""https://patents.google.com/patent/US20160364678A1/en"")"
,,System and method for managing of intelligent parking lot using cart system ,KR101339183,"=HYPERLINK(""https://patents.google.com/patent/KR101339183B1/en"")"
,,Network centric sensor policy manager for ipv4/ipv6 capable wired and wireless networks ,WO2009079036,"=HYPERLINK(""https://patents.google.com/patent/WO2009079036A1/en"")"
,,Information terminal device ,JP2004030469,"=HYPERLINK(""https://patents.google.com/patent/JP2004030469A/en"")"
,,Assistance robot for visually impaired ,KR100857578,"=HYPERLINK(""https://patents.google.com/patent/KR100857578B1/en"")"
,,"Navigation system, navigation device, and moving device ",JP2006105731,"=HYPERLINK(""https://patents.google.com/patent/JP2006105731A/en"")"
,,Guided movement platforms ,US9062986,"=HYPERLINK(""https://patents.google.com/patent/US9062986B1/en"")"
,,Cloud computing based portable tourism terminal and service method therefor ,CN105357627,"=HYPERLINK(""https://patents.google.com/patent/CN105357627A/en"")"
,,"Navigation equipment and method, and recording medium stored with software for navigation ",JP2000337903,"=HYPERLINK(""https://patents.google.com/patent/JP2000337903A/en"")"
,,Automatic guided vehicle based on map matching and guide method of automatic guided vehicle ,CN104596533,"=HYPERLINK(""https://patents.google.com/patent/CN104596533A/en"")"
,,Portable intelligent navigation system ,CN201886731,"=HYPERLINK(""https://patents.google.com/patent/CN201886731U/en"")"
,,Navigation system ,JP2005062044,"=HYPERLINK(""https://patents.google.com/patent/JP2005062044A/en"")"
,,Navigator and recording medium for navigation ,JP2000292184,"=HYPERLINK(""https://patents.google.com/patent/JP2000292184A/en"")"
,,Information terminal device and route guiding method ,JP2001041759,"=HYPERLINK(""https://patents.google.com/patent/JP2001041759A/en"")"
,,Systems and methods for on-demand transportation ,US2016364679,"=HYPERLINK(""https://patents.google.com/patent/US20160364679A1/en"")"
,,Coordinate mutual converting module ,EP1640941,"=HYPERLINK(""https://patents.google.com/patent/EP1640941A1/en"")"
,,"Pedestrian navigation system, route searching server, and potable terminal device ",JP2007024700,"=HYPERLINK(""https://patents.google.com/patent/JP2007024700A/en"")"
,,Mobile communication device ,JP2002117488,"=HYPERLINK(""https://patents.google.com/patent/JP2002117488A/en"")"
,,Navigation apparatus ,JP2001317951,"=HYPERLINK(""https://patents.google.com/patent/JP2001317951A/en"")"
,,Control and systems for autonomously driven vehicles ,KR20110074629,"=HYPERLINK(""https://patents.google.com/patent/KR20110074629A/en"")"
,,"Navigation system, control method therefor, and program for control ",JP2007085884,"=HYPERLINK(""https://patents.google.com/patent/JP2007085884A/en"")"
,,Navigation apparatus and method of setting search condition ,JP2007127519,"=HYPERLINK(""https://patents.google.com/patent/JP2007127519A/en"")"
,,Navigation device with control surface on touch screen. ,ES2347060,"=HYPERLINK(""https://patents.google.com/patent/ES2347060T3/en"")"
,,Scenic spot navigation system ,CN102467848,"=HYPERLINK(""https://patents.google.com/patent/CN102467848A/en"")"
,,Scenic spot navigation instrument ,CN102467859,"=HYPERLINK(""https://patents.google.com/patent/CN102467859A/en"")"
,,Navigation system for vehicle ,JP2002062151,"=HYPERLINK(""https://patents.google.com/patent/JP2002062151A/en"")"
,,Car navigation system having a function of multimedia and method for controlling of the same ,KR20020060140,"=HYPERLINK(""https://patents.google.com/patent/KR20020060140A/en"")"
,,Navigation device and navigation method ,JP2006031397,"=HYPERLINK(""https://patents.google.com/patent/JP2006031397A/en"")"
,,"Navigation device, its method, and program ",JP2006275736,"=HYPERLINK(""https://patents.google.com/patent/JP2006275736A/en"")"
,,Unmanned transport apparatus and its method ,KR20100102815,"=HYPERLINK(""https://patents.google.com/patent/KR20100102815A/en"")"
,,"Method of assembling a panoramic image, method of providing a virtual 3d projection of a panoramic image and camera therefor ",KR101458645,"=HYPERLINK(""https://patents.google.com/patent/KR101458645B1/en"")"
,,Method for providing Panorama image using Navigation Information ,KR20020096751,"=HYPERLINK(""https://patents.google.com/patent/KR20020096751A/en"")"
,,Procedures to assist in leaving a parking space ,DE102009046163,"=HYPERLINK(""https://patents.google.com/patent/DE102009046163A1/en"")"
,,Smart car navigation ,CN201607231,"=HYPERLINK(""https://patents.google.com/patent/CN201607231U/en"")"
,,Facilities searching method of on-vehicle navigator ,JPH10288533,"=HYPERLINK(""https://patents.google.com/patent/JPH10288533A/en"")"
,,Navigation device ,JP4172636,"=HYPERLINK(""https://patents.google.com/patent/JP4172636B2/en"")"
,,A method of operating a trained for at least partially automatic vehicle guiding driver assistance system motor vehicle and ,DE102014000432,"=HYPERLINK(""https://patents.google.com/patent/DE102014000432A1/en"")"
,,Navigation apparatus and navigation method ,JP2017102014,"=HYPERLINK(""https://patents.google.com/patent/JP2017102014A/en"")"
,,Vehicle-mounted navigation device ,JP2006177819,"=HYPERLINK(""https://patents.google.com/patent/JP2006177819A/en"")"
,,Path generation device and path generation method ,JP5106152,"=HYPERLINK(""https://patents.google.com/patent/JP5106152B2/en"")"
,,Medium recording navigation device and navigation program ,JP4320498,"=HYPERLINK(""https://patents.google.com/patent/JP4320498B2/en"")"
,,Driver assistance apparatus and control method for the same ,KR101822896,"=HYPERLINK(""https://patents.google.com/patent/KR101822896B1/en"")"
,,Driver assistance apparatus and control method for the same ,KR101741433,"=HYPERLINK(""https://patents.google.com/patent/KR101741433B1/en"")"
,,Navigation device ,JP2012007917,"=HYPERLINK(""https://patents.google.com/patent/JP2012007917A/en"")"
,,Voice explanation system used for training workshop ,CN203192243,"=HYPERLINK(""https://patents.google.com/patent/CN203192243U/en"")"
,,Rotational moulding ship sightseeing platform ,CN205440796,"=HYPERLINK(""https://patents.google.com/patent/CN205440796U/en"")"
,,For vertical / short takeoff and landing method and apparatus ,CN104220332,"=HYPERLINK(""https://patents.google.com/patent/CN104220332B/en"")"
,,Method and device for making secure low altitude automatic flight of an aircraft ,CA2615681,"=HYPERLINK(""https://patents.google.com/patent/CA2615681C/en"")"
,,"Browse kinds scenic path planning method based on time and space constraints, device ",CN105043379,"=HYPERLINK(""https://patents.google.com/patent/CN105043379B/en"")"
autonomous navigation tour guide robot,525
,,Systems and methods to control an autonomous mobile robot ,CN107518830,"=HYPERLINK(""https://patents.google.com/patent/CN107518830A/en"")"
,,Method and arrangement for communicating between vehicles ,US6720920,"=HYPERLINK(""https://patents.google.com/patent/US6720920B2/en"")"
,,Accident avoidance system ,US6405132,"=HYPERLINK(""https://patents.google.com/patent/US6405132B1/en"")"
,,Method and system for controlling a vehicle ,US6768944,"=HYPERLINK(""https://patents.google.com/patent/US6768944B2/en"")"
,,Robotic golf caddy apparatus and method ,US5711388,"=HYPERLINK(""https://patents.google.com/patent/US5711388A/en"")"
,,Movie advertising playback techniques ,US8141111,"=HYPERLINK(""https://patents.google.com/patent/US8141111B2/en"")"
,,Systems and methods for analyzing semantic documents over a network ,US2007208719,"=HYPERLINK(""https://patents.google.com/patent/US20070208719A1/en"")"
,,Movie advertising placement optimization based on behavior and content analysis ,US2007055986,"=HYPERLINK(""https://patents.google.com/patent/US20070055986A1/en"")"
,,Content tracking for movie segment bookmarks ,US2007154190,"=HYPERLINK(""https://patents.google.com/patent/US20070154190A1/en"")"
,,Mental Model Elicitation Device (MMED) Methods and Apparatus ,US2012330869,"=HYPERLINK(""https://patents.google.com/patent/US20120330869A1/en"")"
,,Highlight management for fantasy gaming ,US2009082110,"=HYPERLINK(""https://patents.google.com/patent/US20090082110A1/en"")"
,,Methods and systems for neural and cognitive processing ,US2015339570,"=HYPERLINK(""https://patents.google.com/patent/US20150339570A1/en"")"
,,"Measuring object's three dimensional surface scanning method, involves executing scanning movement of laser light beam by beam deflecting unit, and utilizing laser light beam for measuring and displaying data of scanning points ",DE102008039838,"=HYPERLINK(""https://patents.google.com/patent/DE102008039838A1/en"")"
,,Method and system for an emergency location information service (e-lis) from unmanned aerial vehicles (uav) ,US2015140954,"=HYPERLINK(""https://patents.google.com/patent/US20150140954A1/en"")"
,,Wearable walking guidance device and method for the blind ,KR100405636,"=HYPERLINK(""https://patents.google.com/patent/KR100405636B1/en"")"
,,Physiological biosensor system and method for controlling a vehicle or powered equipment ,US2014152792,"=HYPERLINK(""https://patents.google.com/patent/US20140152792A1/en"")"
,,"Auxiliary system for determining position of fork-lift truck in parking space, has unit for coupling and/or fixing position of vehicle, where determined position is corrected by relative positioning of vehicle relative to object ",DE102007021693,"=HYPERLINK(""https://patents.google.com/patent/DE102007021693A1/en"")"
,,Planar waveguide apparatus with diffraction element(s) and system employing same ,US2015309264,"=HYPERLINK(""https://patents.google.com/patent/US20150309264A1/en"")"
,,"Information processing device, and program ",WO2007043679,"=HYPERLINK(""https://patents.google.com/patent/WO2007043679A1/en"")"
,,"Emotion data supplying apparatus, psychology analyzer, and method for psychological analysis of telephone user ",JP2006061632,"=HYPERLINK(""https://patents.google.com/patent/JP2006061632A/en"")"
,,Advanced user interface ,US2015128049,"=HYPERLINK(""https://patents.google.com/patent/US20150128049A1/en"")"
,,Robot remote control system ,JP2005313303,"=HYPERLINK(""https://patents.google.com/patent/JP2005313303A/en"")"
,,Autonomous multi-platform robot system ,CN1399734,"=HYPERLINK(""https://patents.google.com/patent/CN1399734A/en"")"
,,Sound game machine and cellular phone ,JP2006109966,"=HYPERLINK(""https://patents.google.com/patent/JP2006109966A/en"")"
,,System and method for quantitatively evaluating unmanned vehicles ,CN103234763,"=HYPERLINK(""https://patents.google.com/patent/CN103234763A/en"")"
,,Framework for the evolution of electronic neural assemblies toward directed goals ,US2011161268,"=HYPERLINK(""https://patents.google.com/patent/US20110161268A1/en"")"
,,Cryptic information and behavior generation for competitive environments ,US7587764,"=HYPERLINK(""https://patents.google.com/patent/US7587764B2/en"")"
,,"System, method and article of manufacture for managing a medical services network ",WO0146895,"=HYPERLINK(""https://patents.google.com/patent/WO2001046895A2/en"")"
,,Systems and methods for switching between autonomous and manual operation of a vehicle ,DE112006002892,"=HYPERLINK(""https://patents.google.com/patent/DE112006002892T5/en"")"
,,"Information classifying device, information classifying method, information classifying program, information classifying system ",WO2006087854,"=HYPERLINK(""https://patents.google.com/patent/WO2006087854A1/en"")"
,,Systems and methods for managing recruiting and player allocations within sporting competitions ,US2008220877,"=HYPERLINK(""https://patents.google.com/patent/US20080220877A1/en"")"
,,METHOD AND SYSTEM FOR AN EMERGENCY LOCATION INFORMATION SERVICE (E-LIS) FOR INTERNET OF THINGS (IoT) DEVICES ,US2017238129,"=HYPERLINK(""https://patents.google.com/patent/US20170238129A1/en"")"
,,Method for determining action of robot and robot ,KR20020026165,"=HYPERLINK(""https://patents.google.com/patent/KR20020026165A/en"")"
,,Operation control device ,JP2003157489,"=HYPERLINK(""https://patents.google.com/patent/JP2003157489A/en"")"
,,Smart sport device ,US9610476,"=HYPERLINK(""https://patents.google.com/patent/US9610476B1/en"")"
,,Generic frontal and side doorway detection with line tracking and vanishing point based verification ,US10068336,"=HYPERLINK(""https://patents.google.com/patent/US10068336B1/en"")"
,,Shopping Assistant Robot for the Visually Impaired ,KR101497096,"=HYPERLINK(""https://patents.google.com/patent/KR101497096B1/en"")"
,,Self moving method of service robot ,KR20160000162,"=HYPERLINK(""https://patents.google.com/patent/KR20160000162A/en"")"
,,autonomo for damage assessment especially of vehicles and damage assessment procedure Robot. ,ES2293847,"=HYPERLINK(""https://patents.google.com/patent/ES2293847B2/en"")"
,,Airport robot and airport robot system ,KR20180037855,"=HYPERLINK(""https://patents.google.com/patent/KR20180037855A/en"")"
,,Mikroaviatsionnaya robotic system ,RU6183,"=HYPERLINK(""https://patents.google.com/patent/RU6183U1/en"")"
,,Vision north finding method based on correction of angle of robot ,CN105844614,"=HYPERLINK(""https://patents.google.com/patent/CN105844614A/en"")"
,,"Child-directed learning system integrating cellular communication, education, entertainment, alert and monitoring systems ",CN103748623,"=HYPERLINK(""https://patents.google.com/patent/CN103748623A/en"")"
,,Robot autonomous charging docking system and method ,CN104626204,"=HYPERLINK(""https://patents.google.com/patent/CN104626204A/en"")"
,,Carpet drift estimation using differential sensors or visual measurements ,US9223312,"=HYPERLINK(""https://patents.google.com/patent/US9223312B2/en"")"
,,Method and system for fast precise path planning ,US2011093191,"=HYPERLINK(""https://patents.google.com/patent/US20110093191A1/en"")"
,,Network architecture for synchronized display ,US2017064498,"=HYPERLINK(""https://patents.google.com/patent/US20170064498A1/en"")"
,,Autonomous food and beverage dispensing machine ,JP2010517875,"=HYPERLINK(""https://patents.google.com/patent/JP2010517875A/en"")"
,,Driver training ,US2017039871,"=HYPERLINK(""https://patents.google.com/patent/US20170039871A1/en"")"
,,"Method and system for analyzing or resolving ambiguities in image recognition for gesture, emotion, or expression recognition for a human ",US9063930,"=HYPERLINK(""https://patents.google.com/patent/US9063930B2/en"")"
,,Fluid extrusion space structure system ,US2013287984,"=HYPERLINK(""https://patents.google.com/patent/US20130287984A1/en"")"
,,"Intelligent, flexible and automated warehousing system ",CN204256507,"=HYPERLINK(""https://patents.google.com/patent/CN204256507U/en"")"
,,Autonomous movement device ,KR101271114,"=HYPERLINK(""https://patents.google.com/patent/KR101271114B1/en"")"
,,"In-vehicle device, data creating device and data creation program ",JP2004053251,"=HYPERLINK(""https://patents.google.com/patent/JP2004053251A/en"")"
,,Methods using mediation software for rapid health care support over a secured wireless network; methods of composition; and computer program products therefor ,US9928379,"=HYPERLINK(""https://patents.google.com/patent/US9928379B1/en"")"
,,Device and method for providing information and data recording medium ,JP2002108934,"=HYPERLINK(""https://patents.google.com/patent/JP2002108934A/en"")"
,,Implementation of multi-camera tracking applications using rich color transition curve target sequences ,US9536322,"=HYPERLINK(""https://patents.google.com/patent/US9536322B1/en"")"
,,Robotic cleaning device ,US2016298970,"=HYPERLINK(""https://patents.google.com/patent/US20160298970A1/en"")"
,,System and method for enhancing recorded radio or television programs with information on world wide web ,CN1537386,"=HYPERLINK(""https://patents.google.com/patent/CN1537386A/en"")"
,,Method and apparatus for combining three-dimensional position and two-dimensional intensity mapping for localization ,CN102460074,"=HYPERLINK(""https://patents.google.com/patent/CN102460074A/en"")"
,,Real-time human-machine collaboration using big data driven augmented reality technologies ,US2016378861,"=HYPERLINK(""https://patents.google.com/patent/US20160378861A1/en"")"
,,Method of docking an autonomous robot ,KR101086092,"=HYPERLINK(""https://patents.google.com/patent/KR101086092B1/en"")"
,,Autonomous topological mapping method of medium-large size space using upward single camera ,KR20130046741,"=HYPERLINK(""https://patents.google.com/patent/KR20130046741A/en"")"
,,"In-vehicle device, data preparation device, and data preparation program ",JP2004050975,"=HYPERLINK(""https://patents.google.com/patent/JP2004050975A/en"")"
,,Autonomously traveling robot and navigation method thereof ,KR101771643,"=HYPERLINK(""https://patents.google.com/patent/KR101771643B1/en"")"
,,Self localization system of robot using landmark ,KR101234271,"=HYPERLINK(""https://patents.google.com/patent/KR101234271B1/en"")"
,,Method of docking an autonomous robot ,KR101719404,"=HYPERLINK(""https://patents.google.com/patent/KR101719404B1/en"")"
,,robotized system for service in greenhouses. ,ES2208091,"=HYPERLINK(""https://patents.google.com/patent/ES2208091B1/en"")"
,,Third life maintenance mode and longevity quantification traction information exchanging method and implementation thereof ,CN103793593,"=HYPERLINK(""https://patents.google.com/patent/CN103793593A/en"")"
,,Underwater searching device using camera ,KR101253767,"=HYPERLINK(""https://patents.google.com/patent/KR101253767B1/en"")"
,,Method for detecting invisible obstacle of robot ,KR100906991,"=HYPERLINK(""https://patents.google.com/patent/KR100906991B1/en"")"
,,Method for leading charging of a robot cleaner ,KR970000583,"=HYPERLINK(""https://patents.google.com/patent/KR970000583B1/en"")"
,,"Autonomous positioning and navigation device, positioning and navigation method and autonomous positioning and navigation system ",WO2017097170,"=HYPERLINK(""https://patents.google.com/patent/WO2017097170A1/en"")"
,,Mobile human interface robot ,DE112011104645,"=HYPERLINK(""https://patents.google.com/patent/DE112011104645T5/en"")"
,,Well system ,JP2005517105,"=HYPERLINK(""https://patents.google.com/patent/JP2005517105A/en"")"
,,"On-vehicle device, data creation apparatus and data creation program ",JP2004054300,"=HYPERLINK(""https://patents.google.com/patent/JP2004054300A/en"")"
,,Guidance robot for airport and method thereof ,KR20180039439,"=HYPERLINK(""https://patents.google.com/patent/KR20180039439A/en"")"
,,Method for controlling robot to move across floors ,CN108002154,"=HYPERLINK(""https://patents.google.com/patent/CN108002154A/en"")"
,,"System and Method for Locating, Identifying and Counting Items ",US2017286901,"=HYPERLINK(""https://patents.google.com/patent/US20170286901A1/en"")"
,,Method for automated control of robotic means via radio link ,RU2550536,"=HYPERLINK(""https://patents.google.com/patent/RU2550536C2/en"")"
,,Variable Positioning of Distributed Body Sensors with Single or Dual Wireless Earpiece System and Method ,US2018014102,"=HYPERLINK(""https://patents.google.com/patent/US20180014102A1/en"")"
,,Systems and methods for virtual agents to help customers and businesses ,US2017148073,"=HYPERLINK(""https://patents.google.com/patent/US20170148073A1/en"")"
